country,target,year,month,etv,count,category
US,carrentalexpress.com,2024,3,536.7840221,562,rent-a-car
US,carrentalexpress.com,2024,2,508.0621636,577,rent-a-car
US,carrentalexpress.com,2024,1,611.3764229,633,rent-a-car
US,carsearchdirect.com,2025,1,null,0,rent-a-car
US,carsearchdirect.com,2024,12,null,0,rent-a-car
US,carsearchdirect.com,2024,11,null,0,rent-a-car
US,carsearchdirect.com,2024,10,null,0,rent-a-car
US,carsearchdirect.com,2024,9,null,0,rent-a-car
US,carsearchdirect.com,2024,8,7.559999943,1,rent-a-car
US,carsearchdirect.com,2024,7,7.559999943,1,rent-a-car
US,carsearchdirect.com,2024,6,7.559999943,1,rent-a-car
US,carsearchdirect.com,2024,5,7.559999943,1,rent-a-car
US,carsearchdirect.com,2024,4,9.42900002,3,rent-a-car
US,carsearchdirect.com,2024,3,9.701999933,5,rent-a-car
US,carsearchdirect.com,2024,2,8.000999957,2,rent-a-car
US,carsearchdirect.com,2024,1,7.559999943,1,rent-a-car
US,economyrentacar.com,2025,1,3847.048114,2389,rent-a-car
US,economyrentacar.com,2024,12,5537.909858,2512,rent-a-car
US,economyrentacar.com,2024,11,6340.111102,2613,rent-a-car
US,economyrentacar.com,2024,10,6157.358778,2385,rent-a-car
US,economyrentacar.com,2024,9,5647.65035,2017,rent-a-car
US,economyrentacar.com,2024,8,3360.873286,1064,rent-a-car
US,economyrentacar.com,2024,7,2631.945124,961,rent-a-car
US,economyrentacar.com,2024,6,2695.020073,967,rent-a-car
US,economyrentacar.com,2024,5,2300.067657,903,rent-a-car
US,economyrentacar.com,2024,4,2161.413306,861,rent-a-car
US,economyrentacar.com,2024,3,2328.581196,898,rent-a-car
US,economyrentacar.com,2024,2,2259.890303,907,rent-a-car
US,economyrentacar.com,2024,1,2400.775734,1022,rent-a-car
US,rent-off.com,2025,1,8.582280159,7,rent-a-car
US,rent-off.com,2024,12,42.71400046,16,rent-a-car
US,rent-off.com,2024,11,42.12600052,15,rent-a-car
US,rent-off.com,2024,10,12.62100041,11,rent-a-car
US,rent-off.com,2024,9,5.585999966,5,rent-a-car
US,rent-off.com,2024,8,7.973280072,7,rent-a-car
US,rent-off.com,2024,7,5.411280036,4,rent-a-car
US,rent-off.com,2024,6,1.596000016,3,rent-a-car
US,rent-off.com,2024,5,1.302000016,2,rent-a-car
US,rent-off.com,2024,4,1.008000016,1,rent-a-car
US,rent-off.com,2024,3,null,0,rent-a-car
US,rent-off.com,2024,2,null,0,rent-a-car
US,rent-off.com,2024,1,null,0,rent-a-car
US,cars.cartrawler.com,2025,1,79.04000092,1,rent-a-car
US,cars.cartrawler.com,2024,12,0.1469999999,1,rent-a-car
US,cars.cartrawler.com,2024,11,0.1469999999,1,rent-a-car
US,cars.cartrawler.com,2024,10,1.513999984,5,rent-a-car
US,cars.cartrawler.com,2024,9,1.513999984,5,rent-a-car
US,cars.cartrawler.com,2024,8,0.1889999956,1,rent-a-car
US,cars.cartrawler.com,2024,7,0.1889999956,1,rent-a-car
US,cars.cartrawler.com,2024,6,0.1979999989,1,rent-a-car
US,cars.cartrawler.com,2024,5,0.2419999987,1,rent-a-car
US,cars.cartrawler.com,2024,4,0.3780000061,2,rent-a-car
US,cars.cartrawler.com,2024,3,0.1469999999,1,rent-a-car
US,cars.cartrawler.com,2024,2,null,0,rent-a-car
US,cars.cartrawler.com,2024,1,3.548999906,3,rent-a-car
US,enterprisecarshare.com,2025,1,590.437905,277,rent-a-car
US,enterprisecarshare.com,2024,12,1302.936511,495,rent-a-car
US,enterprisecarshare.com,2024,11,1276.296389,545,rent-a-car
US,enterprisecarshare.com,2024,10,1006.49681,447,rent-a-car
US,enterprisecarshare.com,2024,9,686.1750062,378,rent-a-car
US,enterprisecarshare.com,2024,8,715.4759877,376,rent-a-car
US,enterprisecarshare.com,2024,7,421.9239993,318,rent-a-car
US,enterprisecarshare.com,2024,6,307.8309014,291,rent-a-car
US,enterprisecarshare.com,2024,5,311.0377322,284,rent-a-car
US,enterprisecarshare.com,2024,4,372.9794335,295,rent-a-car
US,enterprisecarshare.com,2024,3,373.4432631,382,rent-a-car
US,enterprisecarshare.com,2024,2,535.721845,395,rent-a-car
US,enterprisecarshare.com,2024,1,643.4602671,425,rent-a-car
US,rentalcover.com,2025,1,6994.3025,1436,rent-a-car
US,rentalcover.com,2024,12,22262.57507,1662,rent-a-car
US,rentalcover.com,2024,11,31308.0925,1908,rent-a-car
US,rentalcover.com,2024,10,29008.63391,1819,rent-a-car
US,rentalcover.com,2024,9,20059.90288,1410,rent-a-car
US,rentalcover.com,2024,8,11896.68521,1051,rent-a-car
US,rentalcover.com,2024,7,12104.12581,1535,rent-a-car
US,rentalcover.com,2024,6,18364.37766,1660,rent-a-car
US,rentalcover.com,2024,5,11196.21355,1495,rent-a-car
US,rentalcover.com,2024,4,12083.75843,1492,rent-a-car
US,rentalcover.com,2024,3,8536.636085,1192,rent-a-car
US,rentalcover.com,2024,2,8923.562718,1110,rent-a-car
US,rentalcover.com,2024,1,12045.58818,1396,rent-a-car
US,foxrentacar.com,2025,1,15976.46995,6295,rent-a-car
US,foxrentacar.com,2024,12,16999.46509,6910,rent-a-car
US,foxrentacar.com,2024,11,17423.29006,6954,rent-a-car
US,foxrentacar.com,2024,10,16180.46114,6420,rent-a-car
US,foxrentacar.com,2024,9,14288.82412,5562,rent-a-car
US,foxrentacar.com,2024,8,12203.70389,4361,rent-a-car
US,foxrentacar.com,2024,7,12119.51522,4307,rent-a-car
US,foxrentacar.com,2024,6,10654.74923,4148,rent-a-car
US,foxrentacar.com,2024,5,10849.85877,3888,rent-a-car
US,foxrentacar.com,2024,4,11301.97996,3679,rent-a-car
US,foxrentacar.com,2024,3,10462.89622,3537,rent-a-car
US,foxrentacar.com,2024,2,9872.144795,3306,rent-a-car
US,foxrentacar.com,2024,1,13129.19653,4183,rent-a-car
US,enterprise.com,2025,1,304662.2285,24815,rent-a-car
US,enterprise.com,2024,12,451595.9778,24462,rent-a-car
US,enterprise.com,2024,11,519306.3763,26141,rent-a-car
US,enterprise.com,2024,10,504253.9426,27305,rent-a-car
US,enterprise.com,2024,9,461315.1204,24484,rent-a-car
US,enterprise.com,2024,8,322185.7837,18391,rent-a-car
US,enterprise.com,2024,7,394760.9628,20334,rent-a-car
US,enterprise.com,2024,6,439332.9667,20490,rent-a-car
US,enterprise.com,2024,5,395565.2469,18531,rent-a-car
US,enterprise.com,2024,4,340713.8991,16865,rent-a-car
US,enterprise.com,2024,3,290820.5271,17135,rent-a-car
US,enterprise.com,2024,2,296792.2401,16747,rent-a-car
US,enterprise.com,2024,1,281120.8164,18743,rent-a-car
US,escapecampervans.com,2025,1,4160.409852,2161,rent-a-car
US,escapecampervans.com,2024,12,6807.077323,2488,rent-a-car
US,escapecampervans.com,2024,11,8479.161525,2633,rent-a-car
US,escapecampervans.com,2024,10,10389.84219,2700,rent-a-car
US,escapecampervans.com,2024,9,10444.59929,2523,rent-a-car
US,escapecampervans.com,2024,8,5630.775809,1776,rent-a-car
US,escapecampervans.com,2024,7,4962.17022,1879,rent-a-car
US,escapecampervans.com,2024,6,5326.477133,1787,rent-a-car
US,escapecampervans.com,2024,5,3918.871897,1577,rent-a-car
US,escapecampervans.com,2024,4,3813.587004,1530,rent-a-car
US,escapecampervans.com,2024,3,3201.050952,1346,rent-a-car
US,escapecampervans.com,2024,2,2965.179193,1161,rent-a-car
US,escapecampervans.com,2024,1,3364.410127,1331,rent-a-car
US,discounthawaiicarrental.com,2025,1,1837.910135,919,rent-a-car
US,discounthawaiicarrental.com,2024,12,3261.756003,907,rent-a-car
US,discounthawaiicarrental.com,2024,11,3396.202926,895,rent-a-car
US,discounthawaiicarrental.com,2024,10,3219.380695,856,rent-a-car
US,discounthawaiicarrental.com,2024,9,2459.803877,694,rent-a-car
US,discounthawaiicarrental.com,2024,8,1311.664066,452,rent-a-car
US,discounthawaiicarrental.com,2024,7,1523.998395,434,rent-a-car
US,discounthawaiicarrental.com,2024,6,1197.807321,401,rent-a-car
US,discounthawaiicarrental.com,2024,5,1056.2012,356,rent-a-car
US,discounthawaiicarrental.com,2024,4,862.5492364,360,rent-a-car
US,discounthawaiicarrental.com,2024,3,1401.551382,361,rent-a-car
US,discounthawaiicarrental.com,2024,2,1351.191807,351,rent-a-car
US,discounthawaiicarrental.com,2024,1,1011.958664,318,rent-a-car
US,tollpassgo.com,2025,1,1977.104981,314,rent-a-car
US,tollpassgo.com,2024,12,2087.44832,179,rent-a-car
US,tollpassgo.com,2024,11,2566.519052,207,rent-a-car
US,tollpassgo.com,2024,10,3423.835052,241,rent-a-car
US,tollpassgo.com,2024,9,3309.861661,221,rent-a-car
US,tollpassgo.com,2024,8,1383.3552,141,rent-a-car
US,tollpassgo.com,2024,7,1935.652587,101,rent-a-car
US,tollpassgo.com,2024,6,984.3193309,100,rent-a-car
US,tollpassgo.com,2024,5,732.9346369,105,rent-a-car
US,tollpassgo.com,2024,4,659.3509993,65,rent-a-car
US,tollpassgo.com,2024,3,234.0941425,34,rent-a-car
US,tollpassgo.com,2024,2,239.1661326,33,rent-a-car
US,tollpassgo.com,2024,1,479.9309306,56,rent-a-car
US,imoova.com,2025,1,4397.404703,3176,rent-a-car
US,imoova.com,2024,12,2406.335016,1331,rent-a-car
US,imoova.com,2024,11,1842.799419,600,rent-a-car
US,imoova.com,2024,10,1662.301944,466,rent-a-car
US,imoova.com,2024,9,1397.973582,408,rent-a-car
US,imoova.com,2024,8,741.0782892,175,rent-a-car
US,imoova.com,2024,7,569.6006397,146,rent-a-car
US,imoova.com,2024,6,528.6656204,141,rent-a-car
US,imoova.com,2024,5,460.2280174,113,rent-a-car
US,imoova.com,2024,4,489.6981392,127,rent-a-car
US,imoova.com,2024,3,421.218599,121,rent-a-car
US,imoova.com,2024,2,395.2252541,113,rent-a-car
US,imoova.com,2024,1,447.7275401,218,rent-a-car
US,alamo.com,2025,1,80714.23086,12980,rent-a-car
US,alamo.com,2024,12,136060.3045,18258,rent-a-car
US,alamo.com,2024,11,163942.1381,19715,rent-a-car
US,alamo.com,2024,10,165755.8529,20376,rent-a-car
US,alamo.com,2024,9,157141.8409,18886,rent-a-car
US,alamo.com,2024,8,160136.5588,16554,rent-a-car
US,alamo.com,2024,7,143622.6738,16545,rent-a-car
US,alamo.com,2024,6,129803.8047,16842,rent-a-car
US,alamo.com,2024,5,118994.2421,16598,rent-a-car
US,alamo.com,2024,4,115145.485,15984,rent-a-car
US,alamo.com,2024,3,114191.5631,16678,rent-a-car
US,alamo.com,2024,2,107759.4405,16448,rent-a-car
US,alamo.com,2024,1,106368.8896,17117,rent-a-car
US,dollar.com,2025,1,39245.82961,14954,rent-a-car
US,dollar.com,2024,12,48007.04275,15529,rent-a-car
US,dollar.com,2024,11,55052.59077,15407,rent-a-car
US,dollar.com,2024,10,49311.18918,13704,rent-a-car
US,dollar.com,2024,9,44367.68653,11687,rent-a-car
US,dollar.com,2024,8,35496.82846,8229,rent-a-car
US,dollar.com,2024,7,35439.37035,8620,rent-a-car
US,dollar.com,2024,6,33960.27299,8866,rent-a-car
US,dollar.com,2024,5,28147.38074,8005,rent-a-car
US,dollar.com,2024,4,28658.5045,7253,rent-a-car
US,dollar.com,2024,3,24589.12961,6345,rent-a-car
US,dollar.com,2024,2,24845.32318,6314,rent-a-car
US,dollar.com,2024,1,28315.21856,7726,rent-a-car
US,turo.com,2025,1,138885.1396,27459,rent-a-car
US,turo.com,2024,12,268934.8884,33921,rent-a-car
US,turo.com,2024,11,310589.7533,35094,rent-a-car
US,turo.com,2024,10,288959.7288,32053,rent-a-car
US,turo.com,2024,9,213949.6591,28241,rent-a-car
US,turo.com,2024,8,188850.9863,21220,rent-a-car
US,turo.com,2024,7,199203.3188,21248,rent-a-car
US,turo.com,2024,6,221785.1654,19655,rent-a-car
US,turo.com,2024,5,169715.2311,18402,rent-a-car
US,turo.com,2024,4,131228.3831,17565,rent-a-car
US,turo.com,2024,3,102020.6965,14630,rent-a-car
US,turo.com,2024,2,87800.41229,13050,rent-a-car
US,turo.com,2024,1,99082.43028,15971,rent-a-car
US,rentalcar.com,2025,1,132.2220836,20,rent-a-car
US,rentalcar.com,2024,12,189.9034562,13,rent-a-car
US,rentalcar.com,2024,11,182.216057,17,rent-a-car
US,rentalcar.com,2024,10,61.12834051,16,rent-a-car
US,rentalcar.com,2024,9,61.62520039,15,rent-a-car
US,rentalcar.com,2024,8,138.8954965,5,rent-a-car
US,rentalcar.com,2024,7,132.0747002,7,rent-a-car
US,rentalcar.com,2024,6,35.25010093,3,rent-a-car
US,rentalcar.com,2024,5,34.7461009,4,rent-a-car
US,rentalcar.com,2024,4,65.95911042,4,rent-a-car
US,rentalcar.com,2024,3,31.15790992,4,rent-a-car
US,rentalcar.com,2024,2,31.45190992,6,rent-a-car
US,rentalcar.com,2024,1,30.94699975,8,rent-a-car
US,hertz.ca,2025,1,1803.041901,1150,rent-a-car
US,hertz.ca,2024,12,2395.585244,1369,rent-a-car
US,hertz.ca,2024,11,2556.533026,1382,rent-a-car
US,hertz.ca,2024,10,2484.190577,1273,rent-a-car
US,hertz.ca,2024,9,2305.454176,1097,rent-a-car
US,hertz.ca,2024,8,1823.197181,879,rent-a-car
US,hertz.ca,2024,7,1873.969028,898,rent-a-car
US,hertz.ca,2024,6,1504.787585,873,rent-a-car
US,hertz.ca,2024,5,1360.886166,774,rent-a-car
US,hertz.ca,2024,4,961.1690457,649,rent-a-car
US,hertz.ca,2024,3,1335.039697,710,rent-a-car
US,hertz.ca,2024,2,987.4210595,718,rent-a-car
US,hertz.ca,2024,1,856.8626767,693,rent-a-car
US,rentcentric.com,2025,1,39.45600002,62,rent-a-car
US,rentcentric.com,2024,12,85.63299981,54,rent-a-car
US,rentcentric.com,2024,11,95.06899976,74,rent-a-car
US,rentcentric.com,2024,10,94.93699967,75,rent-a-car
US,rentcentric.com,2024,9,83.22865979,64,rent-a-car
US,rentcentric.com,2024,8,41.26569995,47,rent-a-car
US,rentcentric.com,2024,7,34.70880018,39,rent-a-car
US,rentcentric.com,2024,6,34.50883977,32,rent-a-car
US,rentcentric.com,2024,5,33.0633605,32,rent-a-car
US,rentcentric.com,2024,4,42.13616017,42,rent-a-car
US,rentcentric.com,2024,3,20.28166039,26,rent-a-car
US,rentcentric.com,2024,2,20.14414024,25,rent-a-car
US,rentcentric.com,2024,1,56.68900077,43,rent-a-car
US,avisbudget.com,2025,1,45.30503966,30,rent-a-car
US,avisbudget.com,2024,12,46.89179958,33,rent-a-car
US,avisbudget.com,2024,11,115.37834,46,rent-a-car
US,avisbudget.com,2024,10,95.47200003,45,rent-a-car
US,avisbudget.com,2024,9,94.50600004,39,rent-a-car
US,avisbudget.com,2024,8,16.36712019,11,rent-a-car
US,avisbudget.com,2024,7,16.78608018,9,rent-a-car
US,avisbudget.com,2024,6,22.0444802,7,rent-a-car
US,avisbudget.com,2024,5,11.98199987,8,rent-a-car
US,avisbudget.com,2024,4,22.22416008,8,rent-a-car
US,avisbudget.com,2024,3,17.97112012,7,rent-a-car
US,avisbudget.com,2024,2,18.98400043,8,rent-a-car
US,avisbudget.com,2024,1,29.5939994,11,rent-a-car
US,carrental8.com,2025,1,655.9829904,25,rent-a-car
US,carrental8.com,2024,12,1230.70798,34,rent-a-car
US,carrental8.com,2024,11,1606.376371,43,rent-a-car
US,carrental8.com,2024,10,1447.618378,44,rent-a-car
US,carrental8.com,2024,9,1294.721986,45,rent-a-car
US,carrental8.com,2024,8,1238.339968,33,rent-a-car
US,carrental8.com,2024,7,1168.072289,38,rent-a-car
US,carrental8.com,2024,6,949.3279896,31,rent-a-car
US,carrental8.com,2024,5,893.5260078,31,rent-a-car
US,carrental8.com,2024,4,893.094008,29,rent-a-car
US,carrental8.com,2024,3,823.2224474,33,rent-a-car
US,carrental8.com,2024,2,837.2406681,22,rent-a-car
US,carrental8.com,2024,1,818.7920095,19,rent-a-car
US,yalla-live.in,2025,1,9073.164174,80,rent-a-car
US,yalla-live.in,2024,12,12323.17027,77,rent-a-car
US,yalla-live.in,2024,11,17206.06608,87,rent-a-car
US,yalla-live.in,2024,10,15444.16505,81,rent-a-car
US,yalla-live.in,2024,9,15630.3401,68,rent-a-car
US,yalla-live.in,2024,8,15281.7091,38,rent-a-car
US,yalla-live.in,2024,7,22890.04114,23,rent-a-car
US,yalla-live.in,2024,6,248.0190033,10,rent-a-car
US,yalla-live.in,2024,5,198.0600033,4,rent-a-car
US,yalla-live.in,2024,4,7.559999943,1,rent-a-car
US,yalla-live.in,2024,3,0.4410000145,1,rent-a-car
US,yalla-live.in,2024,2,null,0,rent-a-car
US,yalla-live.in,2024,1,null,0,rent-a-car
US,acerentacar.com,2025,1,7321.243235,4108,rent-a-car
US,acerentacar.com,2024,12,6348.91254,3033,rent-a-car
US,acerentacar.com,2024,11,6151.149712,2901,rent-a-car
US,acerentacar.com,2024,10,6256.642547,2531,rent-a-car
US,acerentacar.com,2024,9,5432.275918,2075,rent-a-car
US,acerentacar.com,2024,8,3538.937798,1320,rent-a-car
US,acerentacar.com,2024,7,4767.929475,1423,rent-a-car
US,acerentacar.com,2024,6,3933.841502,1259,rent-a-car
US,acerentacar.com,2024,5,3818.415992,1278,rent-a-car
US,acerentacar.com,2024,4,3837.308071,1261,rent-a-car
US,acerentacar.com,2024,3,2829.499656,827,rent-a-car
US,acerentacar.com,2024,2,2585.642967,689,rent-a-car
US,acerentacar.com,2024,1,4390.95382,1440,rent-a-car
US,europcar.com,2025,1,102626.3543,14573,rent-a-car
US,europcar.com,2024,12,158088.1517,18313,rent-a-car
US,europcar.com,2024,11,175482.6959,19172,rent-a-car
US,europcar.com,2024,10,189695.5915,19541,rent-a-car
US,europcar.com,2024,9,209358.6501,18429,rent-a-car
US,europcar.com,2024,8,261079.42,17420,rent-a-car
US,europcar.com,2024,7,298637.286,18135,rent-a-car
US,europcar.com,2024,6,183883.1078,16565,rent-a-car
US,europcar.com,2024,5,124332.4554,13615,rent-a-car
US,europcar.com,2024,4,85484.52699,10475,rent-a-car
US,europcar.com,2024,3,75682.91253,11218,rent-a-car
US,europcar.com,2024,2,69107.01682,11106,rent-a-car
US,europcar.com,2024,1,88453.19561,12067,rent-a-car
US,harmonymdm.com,2025,1,null,0,rent-a-car
US,harmonymdm.com,2024,12,0.1469999999,1,rent-a-car
US,harmonymdm.com,2024,11,0.1469999999,1,rent-a-car
US,harmonymdm.com,2024,10,0.1469999999,1,rent-a-car
US,harmonymdm.com,2024,9,0.3780000061,2,rent-a-car
US,harmonymdm.com,2024,8,0.3780000061,2,rent-a-car
US,harmonymdm.com,2024,7,0.3780000061,2,rent-a-car
US,harmonymdm.com,2024,6,0.3780000061,2,rent-a-car
US,harmonymdm.com,2024,5,0.1469999999,1,rent-a-car
US,harmonymdm.com,2024,4,0.3641400039,2,rent-a-car
US,harmonymdm.com,2024,3,0.3359999955,2,rent-a-car
US,harmonymdm.com,2024,2,0.3359999955,2,rent-a-car
US,harmonymdm.com,2024,1,0.398999989,2,rent-a-car
US,transfeero.com,2025,1,28716.14425,11837,rent-a-car
US,transfeero.com,2024,12,50249.33584,16600,rent-a-car
US,transfeero.com,2024,11,60126.66418,18300,rent-a-car
US,transfeero.com,2024,10,56851.07118,18345,rent-a-car
US,transfeero.com,2024,9,50005.71922,16695,rent-a-car
US,transfeero.com,2024,8,30599.10075,12077,rent-a-car
US,transfeero.com,2024,7,28144.59468,11943,rent-a-car
US,transfeero.com,2024,6,21886.12978,10617,rent-a-car
US,transfeero.com,2024,5,18918.06158,10014,rent-a-car
US,transfeero.com,2024,4,17305.82339,9896,rent-a-car
US,transfeero.com,2024,3,17577.97061,10194,rent-a-car
US,transfeero.com,2024,2,16495.81096,9704,rent-a-car
US,transfeero.com,2024,1,20060.00465,10582,rent-a-car
US,rvshare.com,2025,1,4984.451862,4929,rent-a-car
US,rvshare.com,2024,12,7641.798453,5582,rent-a-car
US,rvshare.com,2024,11,7784.600283,5396,rent-a-car
US,rvshare.com,2024,10,6913.404721,4756,rent-a-car
US,rvshare.com,2024,9,6676.264211,4249,rent-a-car
US,rvshare.com,2024,8,4439.429277,2705,rent-a-car
US,rvshare.com,2024,7,4101.110991,2859,rent-a-car
US,rvshare.com,2024,6,4043.158509,2813,rent-a-car
US,rvshare.com,2024,5,3796.466684,2805,rent-a-car
US,rvshare.com,2024,4,4425.692986,2920,rent-a-car
US,rvshare.com,2024,3,3648.390321,2822,rent-a-car
US,rvshare.com,2024,2,3360.94911,2738,rent-a-car
US,rvshare.com,2024,1,4609.327011,2942,rent-a-car
US,enterprisetrucks.com,2025,1,7188.696115,2304,rent-a-car
US,enterprisetrucks.com,2024,12,9087.065376,1818,rent-a-car
US,enterprisetrucks.com,2024,11,9905.124413,2002,rent-a-car
US,enterprisetrucks.com,2024,10,9234.631255,2081,rent-a-car
US,enterprisetrucks.com,2024,9,9013.682904,1869,rent-a-car
US,enterprisetrucks.com,2024,8,7184.684347,1675,rent-a-car
US,enterprisetrucks.com,2024,7,8481.903077,1857,rent-a-car
US,enterprisetrucks.com,2024,6,9557.981789,1714,rent-a-car
US,enterprisetrucks.com,2024,5,7186.231959,1689,rent-a-car
US,enterprisetrucks.com,2024,4,7380.84584,1450,rent-a-car
US,enterprisetrucks.com,2024,3,6150.370798,1269,rent-a-car
US,enterprisetrucks.com,2024,2,5679.453671,1185,rent-a-car
US,enterprisetrucks.com,2024,1,5615.640345,1394,rent-a-car
US,cars-rentals.com,2025,1,0.8190000057,1,rent-a-car
US,cars-rentals.com,2024,12,null,0,rent-a-car
US,cars-rentals.com,2024,11,null,0,rent-a-car
US,cars-rentals.com,2024,10,null,0,rent-a-car
US,cars-rentals.com,2024,9,null,0,rent-a-car
US,cars-rentals.com,2024,8,null,0,rent-a-car
US,cars-rentals.com,2024,7,null,0,rent-a-car
US,cars-rentals.com,2024,6,null,0,rent-a-car
US,cars-rentals.com,2024,5,null,0,rent-a-car
US,cars-rentals.com,2024,4,null,0,rent-a-car
US,cars-rentals.com,2024,3,null,0,rent-a-car
US,cars-rentals.com,2024,2,null,0,rent-a-car
US,cars-rentals.com,2024,1,null,0,rent-a-car
US,bluecarrental.is,2025,1,17664.82513,2332,rent-a-car
US,bluecarrental.is,2024,12,27513.30363,2866,rent-a-car
US,bluecarrental.is,2024,11,28876.90312,3155,rent-a-car
US,bluecarrental.is,2024,10,27177.87224,3049,rent-a-car
US,bluecarrental.is,2024,9,22342.32974,2795,rent-a-car
US,bluecarrental.is,2024,8,14906.7466,2208,rent-a-car
US,bluecarrental.is,2024,7,15409.14716,2093,rent-a-car
US,bluecarrental.is,2024,6,14530.12553,1949,rent-a-car
US,bluecarrental.is,2024,5,10175.15556,1790,rent-a-car
US,bluecarrental.is,2024,4,12190.11427,1750,rent-a-car
US,bluecarrental.is,2024,3,7795.542558,1566,rent-a-car
US,bluecarrental.is,2024,2,8277.165332,1530,rent-a-car
US,bluecarrental.is,2024,1,7661.15898,1660,rent-a-car
US,cars.booking.com,2025,1,75.46300056,126,rent-a-car
US,cars.booking.com,2024,12,18.90332406,39,rent-a-car
US,cars.booking.com,2024,11,5.952324033,10,rent-a-car
US,cars.booking.com,2024,10,17.46080005,3,rent-a-car
US,cars.booking.com,2024,9,17.46080005,3,rent-a-car
US,cars.booking.com,2024,8,16.17280006,1,rent-a-car
US,cars.booking.com,2024,7,324.4347879,3,rent-a-car
US,cars.booking.com,2024,6,92.51400059,4,rent-a-car
US,cars.booking.com,2024,5,92.51400059,4,rent-a-car
US,cars.booking.com,2024,4,null,0,rent-a-car
US,cars.booking.com,2024,3,null,0,rent-a-car
US,cars.booking.com,2024,2,1.84800005,1,rent-a-car
US,cars.booking.com,2024,1,null,0,rent-a-car
US,abgcustomerservice.com,2025,1,0.1889999956,1,rent-a-car
US,abgcustomerservice.com,2024,12,8.178999901,2,rent-a-car
US,abgcustomerservice.com,2024,11,8.178999901,2,rent-a-car
US,abgcustomerservice.com,2024,10,8.846999854,5,rent-a-car
US,abgcustomerservice.com,2024,9,8.762999833,5,rent-a-car
US,abgcustomerservice.com,2024,8,7.350000083,4,rent-a-car
US,abgcustomerservice.com,2024,7,2.982000053,3,rent-a-car
US,abgcustomerservice.com,2024,6,3.033660054,3,rent-a-car
US,abgcustomerservice.com,2024,5,4.049000025,2,rent-a-car
US,abgcustomerservice.com,2024,4,4.406000018,3,rent-a-car
US,abgcustomerservice.com,2024,3,5.27199991,5,rent-a-car
US,abgcustomerservice.com,2024,2,31.098,11,rent-a-car
US,abgcustomerservice.com,2024,1,35.05466032,15,rent-a-car
US,zipcar.com,2025,1,321926.2117,27090,rent-a-car
US,zipcar.com,2024,12,754607.141,33758,rent-a-car
US,zipcar.com,2024,11,1014074.415,36268,rent-a-car
US,zipcar.com,2024,10,936948.1339,34899,rent-a-car
US,zipcar.com,2024,9,666071.2887,31548,rent-a-car
US,zipcar.com,2024,8,526033.3085,23857,rent-a-car
US,zipcar.com,2024,7,540483.3243,24234,rent-a-car
US,zipcar.com,2024,6,478699.8758,23514,rent-a-car
US,zipcar.com,2024,5,464259.7228,22386,rent-a-car
US,zipcar.com,2024,4,434340.103,22568,rent-a-car
US,zipcar.com,2024,3,375733.4924,21213,rent-a-car
US,zipcar.com,2024,2,374042.348,20613,rent-a-car
US,zipcar.com,2024,1,427099.8192,24626,rent-a-car
US,localiza.com,2025,1,2653.599975,1020,rent-a-car
US,localiza.com,2024,12,2419.078015,646,rent-a-car
US,localiza.com,2024,11,1798.006504,542,rent-a-car
US,localiza.com,2024,10,1790.37652,452,rent-a-car
US,localiza.com,2024,9,1726.07366,398,rent-a-car
US,localiza.com,2024,8,1316.608498,237,rent-a-car
US,localiza.com,2024,7,1387.197137,259,rent-a-car
US,localiza.com,2024,6,1475.67912,298,rent-a-car
US,localiza.com,2024,5,1233.973535,328,rent-a-car
US,localiza.com,2024,4,1284.665076,331,rent-a-car
US,localiza.com,2024,3,1225.331159,315,rent-a-car
US,localiza.com,2024,2,1277.491081,278,rent-a-car
US,localiza.com,2024,1,1477.059755,395,rent-a-car
US,usaaperks.com,2025,1,9.087000083,5,rent-a-car
US,usaaperks.com,2024,12,11.45199991,7,rent-a-car
US,usaaperks.com,2024,11,11.31199998,8,rent-a-car
US,usaaperks.com,2024,10,8.392999932,5,rent-a-car
US,usaaperks.com,2024,9,8.392999932,5,rent-a-car
US,usaaperks.com,2024,8,9.680000305,1,rent-a-car
US,usaaperks.com,2024,7,11.7179997,3,rent-a-car
US,usaaperks.com,2024,6,10.47899973,2,rent-a-car
US,usaaperks.com,2024,5,10.47899973,2,rent-a-car
US,usaaperks.com,2024,4,null,0,rent-a-car
US,usaaperks.com,2024,3,14.25199954,3,rent-a-car
US,usaaperks.com,2024,2,4.864999771,1,rent-a-car
US,usaaperks.com,2024,1,null,0,rent-a-car
US,aadvantagecars.com,2025,1,1476.944108,137,rent-a-car
US,aadvantagecars.com,2024,12,1806.855116,168,rent-a-car
US,aadvantagecars.com,2024,11,881.0411465,167,rent-a-car
US,aadvantagecars.com,2024,10,407.9440024,79,rent-a-car
US,aadvantagecars.com,2024,9,381.0640025,74,rent-a-car
US,aadvantagecars.com,2024,8,0.7439999878,2,rent-a-car
US,aadvantagecars.com,2024,7,null,0,rent-a-car
US,aadvantagecars.com,2024,6,null,0,rent-a-car
US,aadvantagecars.com,2024,5,null,0,rent-a-car
US,aadvantagecars.com,2024,4,null,0,rent-a-car
US,aadvantagecars.com,2024,3,null,0,rent-a-car
US,aadvantagecars.com,2024,2,null,0,rent-a-car
US,aadvantagecars.com,2024,1,null,0,rent-a-car
US,sixt.com,2025,1,100369.1157,22436,rent-a-car
US,sixt.com,2024,12,146583.6235,26039,rent-a-car
